source	target	mor	confidenceLevel	resource
lrp	SL0621	1	Weak	RegulonDB
lrp	SL0662	1	Weak	RegulonDB
lrp	SL0674	1	Weak	RegulonDB
lrp	SL0731	-1	Weak	RegulonDB
lrp	SL0732	-1	Weak	RegulonDB
lrp	SL0735	1	Weak	RegulonDB
lrp	SL0736	1	Weak	RegulonDB
lrp	SL0737	1	Weak	RegulonDB
lrp	SL0758	1	Weak	RegulonDB
lrp	SL0762	-1	Weak	RegulonDB
lrp	SL0790	1	Weak	RegulonDB
lrp	SL0799	-1	Strong	RegulonDB
lrp	SL0800	1	Weak	RegulonDB
lrp	SL0802	-1	Weak	RegulonDB
lrp	SL0803	1	Weak	RegulonDB
lrp	SL0805	1	Weak	RegulonDB
lrp	SL0813	-1	Weak	RegulonDB
lrp	SL0853	-1	Weak	RegulonDB
lrp	SL0854	1	Weak	RegulonDB
lrp	SL0866	1	Weak	RegulonDB
lrp	SL0867	1	Weak	RegulonDB
lrp	SL0871	-1	Strong	RegulonDB
lrp	SL0879	1	Weak	RegulonDB
lrp	SL0883	1	Weak	RegulonDB
lrp	SL0894	-1	Weak	RegulonDB
lrp	SL0896	-1	Weak	RegulonDB
lrp	SL0897	-1	Strong	RegulonDB
lrp	SL0899	-1	Weak	RegulonDB
lrp	SL0901	-1	Weak	RegulonDB
lrp	SL0906	-1	Strong	RegulonDB
lrp	SL0914	1	Strong	RegulonDB
lrp	SL0915	1	Strong	RegulonDB
lrp	SL0921	-1	Weak	RegulonDB
lrp	SL0935	1	Weak	RegulonDB
lrp	SL0941	-1	Weak	RegulonDB
lrp	SL1011	1	Weak	RegulonDB
lrp	SL1019	1	Weak	RegulonDB
lrp	SL1064	1	Weak	RegulonDB
lrp	SL1092	-1	Weak	RegulonDB
lrp	SL1098	1	Weak	RegulonDB
lrp	SL1101	-1	Weak	RegulonDB
lrp	SL1149	1	Weak	RegulonDB
lrp	SL1154	1	Strong	RegulonDB
lrp	SL1172	-1	Weak	RegulonDB
lrp	SL1205	-1	Strong	RegulonDB
lrp	SL1218	-1	Weak	RegulonDB
lrp	SL1223	-1	Weak	RegulonDB
lrp	SL1234	-1	Weak	RegulonDB
lrp	SL1235	1	Weak	RegulonDB
lrp	SL1238	1	Weak	RegulonDB
lrp	SL1252	1	Weak	RegulonDB
lrp	SL1253	1	Weak	RegulonDB
lrp	SL1275	-1	Weak	RegulonDB
lrp	SL1376	1	Weak	RegulonDB
lrp	SL1384	-1	Strong	RegulonDB
lrp	SL1397	-1	Weak	RegulonDB
lrp	SL1398	1	Weak	RegulonDB
lrp	SL1408	1	Weak	RegulonDB
lrp	SL1409	1	Weak	RegulonDB
lrp	SL1454	1	Weak	RegulonDB
lrp	SL1492	-1	Weak	RegulonDB
lrp	SL1493	1	Strong	RegulonDB
lrp	SL1537	1	Weak	RegulonDB
lrp	SL1540	1	Weak	RegulonDB
lrp	SL1577	1	Weak	RegulonDB
lrp	SL1592	-1	Strong	RegulonDB
lrp	SL1613	1	Weak	RegulonDB
lrp	SL1635	1	Weak	RegulonDB
lrp	SL1636	1	Weak	RegulonDB
lrp	SL1645	-1	Weak	RegulonDB
lrp	SL1646	-1	Weak	RegulonDB
lrp	SL1647	-1	Strong	RegulonDB
lrp	SL1673	-1	Strong	RegulonDB
lrp	SL1674	-1	Strong	RegulonDB
lrp	SL1675	-1	Strong	RegulonDB
lrp	SL1676	-1	Strong	RegulonDB
lrp	SL1677	-1	Strong	RegulonDB
lrp	SL1679	-1	Weak	RegulonDB
lrp	SL1680	1	Weak	RegulonDB
lrp	SL1724	-1	Weak	RegulonDB
lrp	SL1730	-1	Strong	RegulonDB
lrp	SL1731	1	Weak	RegulonDB
lrp	SL1732	1	Weak	RegulonDB
lrp	SL1752	1	Weak	RegulonDB
lrp	SL1753	-1	Weak	RegulonDB
lrp	SL1755	-1	Strong	RegulonDB
lrp	SL1815	-1	Weak	RegulonDB
lrp	SL1817	1	Weak	RegulonDB
lrp	SL1836	-1	Weak	RegulonDB
lrp	SL1844	-1	Weak	RegulonDB
lrp	SL1870	1	Weak	RegulonDB
lrp	SL1885	1	Weak	RegulonDB
lrp	SL1915	-1	Weak	RegulonDB
lrp	SL2177	1	Strong	RegulonDB
lrp	SL2200	-1	Weak	RegulonDB
lrp	SL2231	-1	Weak	RegulonDB
lrp	SL2232	-1	Strong	RegulonDB
lrp	SL2233	1	Weak	RegulonDB
lrp	SL2237	-1	Strong	RegulonDB
lrp	SL2297	-1	Weak	RegulonDB
lrp	SL2299	1	Strong	RegulonDB
lrp	SL2300	1	Weak	RegulonDB
lrp	SL2308	-1	Strong	RegulonDB
lrp	SL2324	1	Weak	RegulonDB
lrp	SL2336	-1	Weak	RegulonDB
lrp	SL2358	1	Weak	RegulonDB
lrp	SL2359	-1	Strong	RegulonDB
lrp	SL2360	1	Weak	RegulonDB
lrp	SL2391	1	Weak	RegulonDB
lrp	SL2461	-1	Weak	RegulonDB
lrp	SL2462	1	Weak	RegulonDB
lrp	SL2464	-1	Weak	RegulonDB
lrp	SL2465	1	Weak	RegulonDB
lrp	SL2515	1	Weak	RegulonDB
lrp	SL2520	1	Strong	RegulonDB
lrp	SL2603	1	Weak	RegulonDB
lrp	SL2773	1	Strong	RegulonDB
lrp	SL2774	1	Strong	RegulonDB
lrp	SL2775	1	Strong	RegulonDB
lrp	SL2776	1	Strong	RegulonDB
lrp	SL2777	1	Strong	RegulonDB
lrp	SL2783	1	Strong	RegulonDB
lrp	SL2784	1	Strong	RegulonDB
lrp	SL2807	-1	Weak	RegulonDB
lrp	SL2931	1	Weak	RegulonDB
lrp	SL2937	1	Weak	RegulonDB
lrp	SL2950	-1	Strong	RegulonDB
lrp	SL2969	-1	Weak	RegulonDB
lrp	SL2970	-1	Weak	RegulonDB
lrp	SL2997	1	Strong	RegulonDB
lrp	SL3000	-1	Weak	RegulonDB
lrp	SL3029	1	Strong	RegulonDB
lrp	SL3030	1	Strong	RegulonDB
lrp	SL3031	1	Strong	RegulonDB
lrp	SL3038	1	Strong	RegulonDB
lrp	SL3039	-1	Weak	RegulonDB
lrp	SL3042	1	Strong	RegulonDB
lrp	SL3043	-1	Weak	RegulonDB
lrp	SL3065	-1	Strong	RegulonDB
lrp	SL3081	1	Strong	RegulonDB
lrp	SL3085	-1	Weak	RegulonDB
lrp	SL3104	-1	Weak	RegulonDB
lrp	SL3133	1	Weak	RegulonDB
lrp	SL3150	1	Weak	RegulonDB
lrp	SL3151	-1	Weak	RegulonDB
lrp	SL3190	-1	Weak	RegulonDB
lrp	SL3191	1	Weak	RegulonDB
lrp	SL3198	-1	Weak	RegulonDB
lrp	SL3252	-1	Strong	RegulonDB
lrp	SL3253	-1	Weak	RegulonDB
lrp	SL3269	1	Weak	RegulonDB
lrp	SL3270	-1	Weak	RegulonDB
lrp	SL3292	-1	Weak	RegulonDB
lrp	SL3293	-1	Weak	RegulonDB
lrp	SL3294	-1	Weak	RegulonDB
lrp	SL3300	-1	Weak	RegulonDB
lrp	SL3302	1	Strong	RegulonDB
lrp	SL3303	1	Strong	RegulonDB
lrp	SL3332	1	Weak	RegulonDB
lrp	SL3333	-1	Weak	RegulonDB
lrp	SL3365	1	Weak	RegulonDB
lrp	SL3379	1	Weak	RegulonDB
lrp	SL3380	1	Weak	RegulonDB
lrp	SL3391	1	Weak	RegulonDB
lrp	SL3392	-1	Weak	RegulonDB
lrp	SL3393	-1	Weak	RegulonDB
lrp	SL3421	1	Weak	RegulonDB
lrp	SL3482	1	Weak	RegulonDB
lrp	SL3503	-1	Weak	RegulonDB
lrp	SL3510	1	Weak	RegulonDB
lrp	SL3518	1	Weak	RegulonDB
lrp	SL3526	-1	Weak	RegulonDB
lrp	SL3527	-1	Weak	RegulonDB
lrp	SL3528	-1	Weak	RegulonDB
lrp	SL3529	-1	Weak	RegulonDB
lrp	SL3530	1	Weak	RegulonDB
lrp	SL3531	1	Weak	RegulonDB
lrp	SL3532	1	Weak	RegulonDB
lrp	SL3557	-1	Weak	RegulonDB
lrp	SL3574	1	Strong	RegulonDB
lrp	SL3578	1	Weak	RegulonDB
lrp	SL3586	1	Weak	RegulonDB
lrp	SL3596	1	Weak	RegulonDB
lrp	SL3600	1	Weak	RegulonDB
lrp	SL3606	1	Strong	RegulonDB
lrp	SL3614	-1	Weak	RegulonDB
lrp	SL3630	1	Strong	RegulonDB
lrp	SL3653	1	Weak	RegulonDB
lrp	SL3654	1	Weak	RegulonDB
lrp	SL3674	1	Strong	RegulonDB
lrp	SL3675	1	Strong	RegulonDB
lrp	SL3714	1	Weak	RegulonDB
lrp	SL3766	-1	Weak	RegulonDB
lrp	SL3775	1	Weak	RegulonDB
lrp	SL3776	1	Weak	RegulonDB
lrp	SL3834	-1	Weak	RegulonDB
lrp	SL3835	-1	Weak	RegulonDB
lrp	SL3844	1	Weak	RegulonDB
lrp	SL3862	-1	Strong	RegulonDB
lrp	SL3863	-1	Strong	RegulonDB
lrp	SL3864	-1	Strong	RegulonDB
lrp	SL3865	-1	Strong	RegulonDB
lrp	SL3879	-1	Weak	RegulonDB
lrp	SL3914	1	Weak	RegulonDB
lrp	SL3947	-1	Weak	RegulonDB
lrp	SL3953	1	Weak	RegulonDB
lrp	SL3954	1	Weak	RegulonDB
lrp	SL4005	-1	Weak	RegulonDB
lrp	SL4039	1	Weak	RegulonDB
lrp	SL4075	-1	Weak	RegulonDB
lrp	SL4103	-1	Weak	RegulonDB
lrp	SL4104	1	Weak	RegulonDB
lrp	SL4118	1	Strong	RegulonDB
lrp	SL4123	-1	Weak	RegulonDB
lrp	SL4171	1	Weak	RegulonDB
lrp	SL4176	-1	Strong	RegulonDB
lrp	SL4180	1	Weak	RegulonDB
lrp	SL4185	-1	Weak	RegulonDB
lrp	SL4186	-1	Strong	RegulonDB
lrp	SL4187	1	Weak	RegulonDB
lrp	SL4201	1	Weak	RegulonDB
lrp	SL4219	-1	Weak	RegulonDB
lrp	SL4227	1	Weak	RegulonDB
lrp	SL4263	1	Strong	RegulonDB
lrp	SL4264	1	Weak	RegulonDB
lrp	SL4265	1	Weak	RegulonDB
lrp	SL4266	-1	Weak	RegulonDB
lrp	SL4267	1	Weak	RegulonDB
lrp	SL4279	-1	Weak	RegulonDB
lrp	SL4280	-1	Weak	RegulonDB
lrp	SL4282	-1	Strong	RegulonDB
lrp	SL4301	1	Weak	RegulonDB
lrp	SL4310	-1	Strong	RegulonDB
lrp	SL4313	1	Weak	RegulonDB
lrp	SL4329	1	Weak	RegulonDB
lrp	SL4331	-1	Strong	RegulonDB
lrp	SL4338	1	Weak	RegulonDB
lrp	SL4339	-1	Strong	RegulonDB
lrp	SL4389	1	Strong	RegulonDB
lrp	SL4390	1	Weak	RegulonDB
lrp	SL4489	-1	Strong	RegulonDB
lrp	SL4496	-1	Weak	RegulonDB
lrp	SL4502	1	Strong	RegulonDB
lrp	SL4504	1	Weak	RegulonDB
lrp	SL4505	1	Strong	RegulonDB
lrp	SL4514	-1	Weak	RegulonDB
lysR	SL2991	1	Weak	RegulonDB
lysR	SL2992	-1	Weak	RegulonDB
malT	SL0396	1	Weak	RegulonDB
malT	SL3480	1	Strong	RegulonDB
malT	SL3481	1	Strong	RegulonDB
malT	SL3629	1	Weak	RegulonDB
malT	SL4163	1	Strong	RegulonDB
malT	SL4164	1	Strong	RegulonDB
malT	SL4166	1	Strong	RegulonDB
malT	SL4167	1	Strong	RegulonDB
malT	SL4168	1	Strong	RegulonDB
malT	SL4169	1	Strong	RegulonDB
marA	SL0214	1	Weak	RegulonDB
marA	SL0215	1	Weak	RegulonDB
marA	SL0216	1	Weak	RegulonDB
marA	SL0453	1	Weak	RegulonDB
marA	SL0468	1	Strong	RegulonDB
marA	SL0469	1	Strong	RegulonDB
marA	SL0566	1	Strong	RegulonDB
marA	SL0849	1	Strong	RegulonDB
marA	SL0852	1	Strong	RegulonDB
marA	SL0853	1	Strong	RegulonDB
marA	SL0874	1	Weak	RegulonDB
marA	SL1003	1	Strong	RegulonDB
marA	SL1004	1	Strong	RegulonDB
marA	SL1005	1	Strong	RegulonDB
marA	SL1062	1	Weak	RegulonDB
marA	SL1400	1	Strong	RegulonDB
marA	SL1448	1	Strong	RegulonDB
marA	SL1449	1	Strong	RegulonDB
marA	SL1450	1	Strong	RegulonDB
marA	SL1492	-1	Strong	RegulonDB
marA	SL1517	1	Weak	RegulonDB
marA	SL1644	1	Strong	RegulonDB
marA	SL1820	1	Strong	RegulonDB
marA	SL2180	1	Weak	RegulonDB
marA	SL2473	1	Strong	RegulonDB
marA	SL3153	1	Weak	RegulonDB
marA	SL3160	1	Weak	RegulonDB
marA	SL3161	1	Weak	RegulonDB
marA	SL3162	1	Weak	RegulonDB
marA	SL3249	1	Weak	RegulonDB
marA	SL3281	1	Strong	RegulonDB
marA	SL3282	1	Strong	RegulonDB
marA	SL3283	1	Strong	RegulonDB
marA	SL3284	1	Strong	RegulonDB
marA	SL3285	1	Strong	RegulonDB
marA	SL4004	1	Strong	RegulonDB
marA	SL4033	1	Strong	RegulonDB
marA	SL4299	-1	Strong	RegulonDB
marA	SL4513	-1	Strong	RegulonDB
marR	SL1448	-1	Strong	RegulonDB
marR	SL1449	-1	Strong	RegulonDB
marR	SL1450	-1	Strong	RegulonDB
melR	SL4234	1	Strong	RegulonDB
melR	SL4235	1	Strong	RegulonDB
melR	SL4236	1	Strong	RegulonDB
metJ	SL0248	-1	Weak	RegulonDB
metJ	SL0596	-1	Weak	RegulonDB
metJ	SL0597	-1	Weak	RegulonDB
metJ	SL2169	-1	Strong	RegulonDB
metJ	SL2170	-1	Strong	RegulonDB
metJ	SL3065	-1	Weak	RegulonDB
metJ	SL3135	-1	Strong	RegulonDB
metJ	SL3918	-1	Strong	RegulonDB
metJ	SL3919	-1	Strong	RegulonDB
metJ	SL4049	-1	Weak	RegulonDB
metJ	SL4050	-1	Weak	RegulonDB
metJ	SL4055	-1	Strong	RegulonDB
metR	SL2517	1	Strong	RegulonDB
metR	SL2518	1	Strong	RegulonDB
metR	SL3918	-1	Strong	RegulonDB
metR	SL3919	1	Strong	RegulonDB
metR	SL4117	1	Strong	PRODORIC
metR	SL4123	1	Confirmed	RegulonDB,PRODORIC
mlc	SL1140	-1	Strong	RegulonDB
mlc	SL1418	-1	Strong	RegulonDB
mlc	SL1759	-1	Weak	RegulonDB
mlc	SL1760	-1	Weak	RegulonDB
mlc	SL1761	-1	Weak	RegulonDB
mlc	SL2394	-1	Strong	RegulonDB
mlc	SL2395	-1	Strong	RegulonDB
mlc	SL2396	-1	Strong	RegulonDB
mlc	SL3482	-1	Strong	RegulonDB
mlrA	SL1076	1	Strong	RegulonDB
mlrA	SL1077	1	Strong	RegulonDB
mlrA	SL1078	1	Strong	RegulonDB
mlrA	SL1079	1	Strong	RegulonDB
mlrA	SL2519	1	Strong	RegulonDB
mlrA	SL3273	1	Strong	RegulonDB
mlrA	SL3274	1	Strong	RegulonDB
mlrA	SL3275	1	Strong	RegulonDB
mlrA	SL3276	1	Strong	RegulonDB
mlrA	SL3280	1	Strong	RegulonDB
mntR	SL0806	-1	Weak	RegulonDB
mntR	SL1763	1	Weak	RegulonDB
mntR	SL2376	-1	Strong	RegulonDB
modE	SL0758	-1	Strong	RegulonDB
modE	SL0759	-1	Strong	RegulonDB
modE	SL0760	-1	Strong	RegulonDB
modE	SL0778	1	Strong	RegulonDB
modE	SL0779	1	Strong	RegulonDB
modE	SL0780	1	Strong	RegulonDB
modE	SL0902	-1	Strong	RegulonDB
modE	SL0904	-1	Strong	RegulonDB
modE	SL1427	-1	Strong	RegulonDB
modE	SL1673	-1	Weak	RegulonDB
modE	SL1674	-1	Weak	RegulonDB
modE	SL1675	-1	Weak	RegulonDB
modE	SL1676	-1	Weak	RegulonDB
modE	SL1677	-1	Weak	RegulonDB
modE	SL1694	1	Strong	RegulonDB
modE	SL1695	1	Strong	RegulonDB
modE	SL2223	1	Strong	RegulonDB
modE	SL2223E	1	Strong	RegulonDB
modE	SL2225	1	Strong	RegulonDB
modE	SL2226	1	Strong	RegulonDB
modE	SL2227	1	Strong	RegulonDB
modE	SL2228	1	Strong	RegulonDB
modE	SL2229	1	Strong	RegulonDB
modE	SL2230	1	Strong	RegulonDB
modE	SL2231	1	Strong	RegulonDB
modE	SL2825	1	Strong	RegulonDB
modE	SL2826	1	Strong	RegulonDB
modE	SL2827	1	Strong	RegulonDB
modE	SL2828	1	Strong	RegulonDB
modE	SL2829	1	Strong	RegulonDB
modE	SL2830	1	Strong	RegulonDB
modE	SL2831	1	Strong	RegulonDB
modE	SL2832	1	Strong	RegulonDB
modE	SL2833	1	Strong	RegulonDB
modE	SL3781	1	Strong	RegulonDB
modE	SL3782	1	Strong	RegulonDB
modE	SL3784	1	Strong	RegulonDB
modE	SL4494	-1	Strong	RegulonDB
modE	SL4495	-1	Strong	RegulonDB
modE	SL4496	-1	Strong	RegulonDB
modE	SL4497	-1	Strong	RegulonDB
mraZ	SL0119	-1	Strong	RegulonDB
mraZ	SL0120	-1	Strong	RegulonDB
mraZ	SL0121	-1	Strong	RegulonDB
mraZ	SL0122	-1	Strong	RegulonDB
mraZ	SL0123	-1	Strong	RegulonDB
mraZ	SL0124	-1	Strong	RegulonDB
mraZ	SL0125	-1	Strong	RegulonDB
mraZ	SL0126	-1	Strong	RegulonDB
mraZ	SL0127	-1	Strong	RegulonDB
mraZ	SL0128	-1	Strong	RegulonDB
mraZ	SL0129	-1	Strong	RegulonDB
mraZ	SL0130	-1	Strong	RegulonDB
mraZ	SL0131	-1	Strong	RegulonDB
mraZ	SL0132	-1	Strong	RegulonDB
mraZ	SL0133	-1	Strong	RegulonDB
mraZ	SL0134	-1	Strong	RegulonDB
mraZ	SL3842	-1	Strong	RegulonDB
nadR	SL0733	-1	Weak	RegulonDB
nadR	SL0734	-1	Weak	RegulonDB
nadR	SL0941	-1	Weak	RegulonDB
nadR	SL2605	-1	Strong	RegulonDB
nagC	SL0664	-1	Strong	RegulonDB
nagC	SL0665	-1	Strong	RegulonDB
nagC	SL0666	-1	Strong	RegulonDB
nagC	SL0667	-1	Strong	RegulonDB
nagC	SL0669	-1	Strong	RegulonDB
nagC	SL0670	-1	Strong	RegulonDB
nagC	SL0697	1	Strong	RegulonDB
nagC	SL1068	-1	Strong	RegulonDB
nagC	SL1069	-1	Strong	RegulonDB
nagC	SL1099	-1	Weak	RegulonDB
nagC	SL1247	-1	Strong	RegulonDB
nagC	SL1248	-1	Strong	RegulonDB
nagC	SL1249	-1	Strong	RegulonDB
nagC	SL1250	-1	Strong	RegulonDB
nagC	SL1251	-1	Strong	RegulonDB
nagC	SL1252	-1	Strong	RegulonDB
nagC	SL1759	-1	Strong	RegulonDB
nagC	SL1760	-1	Strong	RegulonDB
nagC	SL1761	-1	Strong	RegulonDB
nagC	SL2394	-1	Weak	RegulonDB
nagC	SL2395	-1	Weak	RegulonDB
nagC	SL2396	-1	Weak	RegulonDB
nagC	SL3066	-1	Strong	RegulonDB
nagC	SL3828	1	Strong	RegulonDB
nagC	SL3829	1	Strong	RegulonDB
nagC	SL3920	-1	Weak	RegulonDB
nagC	SL4514	-1	Weak	RegulonDB
nagC	SL4515	-1	Weak	RegulonDB
nagC	SL4516	-1	Weak	RegulonDB
nagC	SL4517	-1	Weak	RegulonDB
narL	SL0069	-1	Weak	RegulonDB
narL	SL0607	-1	Weak	RegulonDB
narL	SL0608	-1	Weak	RegulonDB
narL	SL0609	-1	Weak	RegulonDB
narL	SL0610	-1	Weak	RegulonDB
narL	SL0611	-1	Weak	RegulonDB
narL	SL0612	-1	Weak	RegulonDB
narL	SL0613	-1	Weak	RegulonDB
narL	SL0614	-1	Weak	RegulonDB
narL	SL0821	1	Weak	RegulonDB
narL	SL0822	1	Weak	RegulonDB
narL	SL0874	1	Strong	RegulonDB
narL	SL0875	1	Strong	RegulonDB
narL	SL0876	1	Strong	RegulonDB
narL	SL0894	1	Weak	RegulonDB
narL	SL0895	1	Weak	RegulonDB
narL	SL0902	-1	Strong	RegulonDB
narL	SL0904	-1	Strong	RegulonDB
narL	SL0910	-1	Strong	RegulonDB
narL	SL0911	-1	Strong	RegulonDB
narL	SL1207	1	Strong	RegulonDB
narL	SL1425	-1	Strong	RegulonDB
narL	SL1426	-1	Strong	RegulonDB
narL	SL1427	-1	Strong	RegulonDB
narL	SL1428	-1	Strong	RegulonDB
narL	SL1429	-1	Strong	RegulonDB
narL	SL1498	1	Strong	RegulonDB
narL	SL1499	1	Strong	RegulonDB
narL	SL1590	1	Strong	RegulonDB
narL	SL1663	-1	Strong	RegulonDB
narL	SL1680	-1	Weak	RegulonDB
narL	SL1689	1	Strong	RegulonDB
narL	SL1690	1	Strong	RegulonDB
narL	SL1691	1	Strong	RegulonDB
narL	SL1692	1	Strong	RegulonDB
narL	SL1693	1	Strong	RegulonDB
narL	SL1714	-1	Weak	RegulonDB
narL	SL1715	-1	Weak	RegulonDB
narL	SL1716	-1	Weak	RegulonDB
narL	SL1717	-1	Weak	RegulonDB
narL	SL1718	-1	Weak	RegulonDB
narL	SL1719	-1	Weak	RegulonDB
narL	SL2039	-1	Strong	RegulonDB
narL	SL2040	-1	Strong	RegulonDB
narL	SL2223	-1	Strong	RegulonDB
narL	SL2223E	-1	Strong	RegulonDB
narL	SL2225	-1	Strong	RegulonDB
narL	SL2226	-1	Strong	RegulonDB
narL	SL2227	-1	Strong	RegulonDB
narL	SL2228	-1	Strong	RegulonDB
narL	SL2229	-1	Strong	RegulonDB
narL	SL2230	-1	Strong	RegulonDB
narL	SL2231	-1	Strong	RegulonDB
narL	SL2285	1	Weak	RegulonDB
narL	SL2286	1	Weak	RegulonDB
narL	SL2287	1	Weak	RegulonDB
narL	SL2288	1	Weak	RegulonDB
narL	SL2289	1	Weak	RegulonDB
narL	SL2290	1	Weak	RegulonDB
narL	SL2291	1	Weak	RegulonDB
narL	SL2292	1	Weak	RegulonDB
narL	SL2293	1	Weak	RegulonDB
narL	SL2294	1	Weak	RegulonDB
narL	SL2295	1	Weak	RegulonDB
narL	SL2296	1	Weak	RegulonDB
narL	SL2297	1	Weak	RegulonDB
narL	SL2820	-1	Weak	RegulonDB
narL	SL2821	-1	Weak	RegulonDB
narL	SL3117	-1	Weak	RegulonDB
narL	SL3118	-1	Weak	RegulonDB
narL	SL3119	-1	Weak	RegulonDB
narL	SL3120	-1	Weak	RegulonDB
narL	SL3121	-1	Weak	RegulonDB
narL	SL3122	-1	Weak	RegulonDB
narL	SL3123	-1	Weak	RegulonDB
narL	SL3124	-1	Weak	RegulonDB
narL	SL3441	1	Strong	RegulonDB
narL	SL3442	1	Strong	RegulonDB
narL	SL3443	1	Strong	RegulonDB
narL	SL3444	1	Strong	RegulonDB
narL	SL3549	-1	Weak	RegulonDB
narL	SL3781	-1	Strong	RegulonDB
narL	SL3782	-1	Strong	RegulonDB
narL	SL3784	-1	Strong	RegulonDB
narL	SL3787	-1	Weak	RegulonDB
narL	SL3788	-1	Weak	RegulonDB
narL	SL3789	-1	Weak	RegulonDB
narL	SL4170	-1	Weak	RegulonDB
narL	SL4171	-1	Weak	RegulonDB
narL	SL4213	1	Strong	RegulonDB
narL	SL4214	1	Strong	RegulonDB
narL	SL4215	1	Strong	RegulonDB
narL	SL4216	1	Strong	RegulonDB
narL	SL4217	1	Strong	RegulonDB
narL	SL4218	1	Strong	RegulonDB
narL	SL4237	-1	Weak	RegulonDB
narL	SL4238	-1	Weak	RegulonDB
narL	SL4240	-1	Strong	RegulonDB
narL	SL4241	-1	Strong	RegulonDB
narL	SL4262	-1	Strong	RegulonDB
narL	SL4263	-1	Strong	RegulonDB
narL	SL4277	-1	Strong	RegulonDB
narL	SL4278	-1	Strong	RegulonDB
narL	SL4279	-1	Strong	RegulonDB
narL	SL4280	-1	Strong	RegulonDB
narL	SL4332	1	Weak	RegulonDB
narP	SL0874	1	Weak	RegulonDB
narP	SL0875	1	Weak	RegulonDB
narP	SL0876	1	Weak	RegulonDB
narP	SL1207	1	Weak	RegulonDB
narP	SL1714	-1	Weak	RegulonDB
narP	SL1715	-1	Weak	RegulonDB
narP	SL1716	-1	Weak	RegulonDB
narP	SL1717	-1	Weak	RegulonDB
narP	SL1718	-1	Weak	RegulonDB
narP	SL1719	-1	Weak	RegulonDB
narP	SL2039	-1	Strong	RegulonDB
narP	SL2040	-1	Strong	RegulonDB
narP	SL2223	1	Strong	RegulonDB
narP	SL2223E	1	Strong	RegulonDB
narP	SL2225	1	Strong	RegulonDB
narP	SL2226	1	Strong	RegulonDB
narP	SL2227	1	Strong	RegulonDB
narP	SL2228	1	Strong	RegulonDB
narP	SL2229	1	Strong	RegulonDB
narP	SL2230	1	Strong	RegulonDB
narP	SL2231	1	Strong	RegulonDB
narP	SL2820	-1	Weak	RegulonDB
narP	SL2821	-1	Weak	RegulonDB
narP	SL3441	1	Strong	RegulonDB
narP	SL3442	1	Strong	RegulonDB
narP	SL3443	1	Strong	RegulonDB
narP	SL3444	1	Strong	RegulonDB
narP	SL3781	1	Strong	RegulonDB
narP	SL3782	1	Strong	RegulonDB
narP	SL3784	1	Strong	RegulonDB
narP	SL4213	1	Strong	RegulonDB
narP	SL4214	1	Strong	RegulonDB
narP	SL4215	1	Strong	RegulonDB
narP	SL4216	1	Strong	RegulonDB
narP	SL4217	1	Strong	RegulonDB
narP	SL4218	1	Strong	RegulonDB
narP	SL4332	1	Weak	RegulonDB
nhaR	SL0041	1	Strong	RegulonDB
nhaR	SL1493	1	Strong	RegulonDB
nikR	SL3549	-1	Strong	RegulonDB
norR	SL2819	-1	Strong	RegulonDB
norR	SL2820	1	Strong	RegulonDB
norR	SL2821	1	Strong	RegulonDB
nrdR	SL2246	-1	Strong	RegulonDB
nrdR	SL2247	-1	Strong	RegulonDB
nrdR	SL2248	-1	Strong	RegulonDB
nrdR	SL2790	-1	Strong	RegulonDB
nrdR	SL2791	-1	Strong	RegulonDB
nrdR	SL2792	-1	Strong	RegulonDB
nrdR	SL2793	-1	Strong	RegulonDB
nrdR	SL4381	-1	Strong	RegulonDB
nrdR	SL4382	-1	Strong	RegulonDB
nsrR	SL0152	-1	Weak	RegulonDB
nsrR	SL0153	-1	Weak	RegulonDB
nsrR	SL0250	-1	Weak	RegulonDB
nsrR	SL0821	1	Weak	RegulonDB
nsrR	SL0822	1	Weak	RegulonDB
nsrR	SL0874	-1	Strong	RegulonDB
nsrR	SL0875	-1	Strong	RegulonDB
nsrR	SL0876	-1	Strong	RegulonDB
nsrR	SL0897	-1	Weak	RegulonDB
nsrR	SL1148	-1	Weak	RegulonDB
nsrR	SL1207	-1	Weak	RegulonDB
nsrR	SL1223	-1	Weak	RegulonDB
nsrR	SL1267	-1	Weak	RegulonDB
nsrR	SL1269	-1	Weak	RegulonDB
nsrR	SL1270	-1	Weak	RegulonDB
nsrR	SL1303	-1	Weak	RegulonDB
nsrR	SL1304	-1	Weak	RegulonDB
nsrR	SL1305	-1	Weak	RegulonDB
nsrR	SL1306	-1	Weak	RegulonDB
nsrR	SL1307	-1	Weak	RegulonDB
nsrR	SL1308	-1	Weak	RegulonDB
nsrR	SL1363	-1	Weak	RegulonDB
nsrR	SL1364	-1	Weak	RegulonDB
nsrR	SL1365	-1	Weak	RegulonDB
nsrR	SL1538	-1	Weak	RegulonDB
nsrR	SL1539	-1	Weak	RegulonDB
nsrR	SL1605	-1	Weak	RegulonDB
nsrR	SL1884	-1	Strong	RegulonDB
nsrR	SL1885	-1	Strong	RegulonDB
nsrR	SL2156	-1	Weak	RegulonDB
nsrR	SL2160	-1	Weak	RegulonDB
nsrR	SL2518	-1	Weak	RegulonDB
nsrR	SL2530	-1	Weak	RegulonDB
nsrR	SL2531	-1	Weak	RegulonDB
nsrR	SL2657	-1	Weak	RegulonDB
